feature,benchmark,partial_rho,p,n,q
geometry_spectral.min_alpha,benchmark_mmlu_high_school_statistics_acc,-0.3252697546735493,0.02923933761956521,46,0.07887068560849508
geometry_spectral.min_alpha,benchmark_mmlu_machine_learning_acc,-0.39903999032091714,0.006621081959656383,46,0.018190907693672827
geometry_spectral.min_alpha,benchmark_boolq_acc,,,10,
geometry_spectral.min_alpha,benchmark_copa_acc,,,10,
geometry_spectral.min_alpha,benchmark_openbookqa_acc,,,10,
geometry_spectral.min_alpha,benchmark_sciq_acc,,,10,
geometry_spectral.min_alpha,benchmark_commonsense_qa_acc,,,10,
geometry_spectral.min_alpha,benchmark_triviaqa_exact_match,,,10,
geometry_spectral.min_alpha,benchmark_nq_open_exact_match,,,10,
geometry_spectral.min_alpha,benchmark_gsm8k_exact_match,,,8,
geometry_spectral.min_alpha,benchmark_drop_em,,,7,
geometry_spectral.min_alpha,benchmark_truthfulqa_mc2_acc,,,10,
geometry_spectral.min_alpha,benchmark_lambada_openai_acc,,,10,
geometry_spectral.min_alpha,composite_benchmark,-0.431163491198376,0.0031070231459708886,46,0.008702045669366741
geometry_spectral.max_alpha,benchmark_arc_challenge_acc,0.16143466771786716,0.28940353449589207,46,0.382037861145833
geometry_spectral.max_alpha,benchmark_arc_easy_acc,0.17294161037141123,0.2559285033535239,46,0.3510013807719061
geometry_spectral.max_alpha,benchmark_hellaswag_acc,0.23324374214087837,0.12308037153144591,46,0.18102968126657334
geometry_spectral.max_alpha,benchmark_piqa_acc,0.23128623197093362,0.12634718324424976,46,0.1916178235509265
geometry_spectral.max_alpha,benchmark_winogrande_acc,0.1857817601162071,0.22175948133679357,46,0.30643890521209094
geometry_spectral.max_alpha,benchmark_mmlu_acc,0.14471367750646347,0.3428971059478909,46,0.4491408601667428
geometry_spectral.max_alpha,benchmark_mmlu_humanities_acc,0.1957626459169866,0.19747693386555953,46,0.281944606749461
geometry_spectral.max_alpha,benchmark_mmlu_formal_logic_acc,0.2005895999724546,0.18643294045389114,46,0.27812750912611106
geometry_spectral.max_alpha,benchmark_mmlu_high_school_european_history_acc,0.15597650532775234,0.30623333027258903,46,0.40999370774590216
geometry_spectral.max_alpha,benchmark_mmlu_high_school_us_history_acc,0.15853491519748114,0.29826834074488007,46,0.3886526864251468
geometry_spectral.max_alpha,benchmark_mmlu_high_school_world_history_acc,0.20878712380497944,0.1686985603342941,46,0.25250043519736975
geometry_spectral.max_alpha,benchmark_mmlu_international_law_acc,0.35738695095760703,0.01594573344307726,46,0.037845230996394405
geometry_spectral.max_alpha,benchmark_mmlu_jurisprudence_acc,0.2658252504180678,0.07757420683779759,46,0.13036033378949433
geometry_spectral.max_alpha,benchmark_mmlu_logical_fallacies_acc,0.14688339004540188,0.3356317485416229,46,0.446085105788957
geometry_spectral.max_alpha,benchmark_mmlu_moral_disputes_acc,0.2887000374666431,0.054437862691663064,46,0.0987446094977809
geometry_spectral.max_alpha,benchmark_mmlu_moral_scenarios_acc,0.14183853795213447,0.35267270688242225,46,0.46873408860191035
geometry_spectral.max_alpha,benchmark_mmlu_philosophy_acc,0.2317876310851154,0.12550428066436647,46,0.19519921099074872
geometry_spectral.max_alpha,benchmark_mmlu_prehistory_acc,0.25630930621397463,0.08922269711540065,46,0.14461594587884227
geometry_spectral.max_alpha,benchmark_mmlu_professional_law_acc,0.1483234051596791,0.3308630061022013,46,0.4250630183843746
geometry_spectral.max_alpha,benchmark_mmlu_world_religions_acc,0.2370410663992053,0.11692516141244891,46,0.17982840638326358
geometry_spectral.max_alpha,benchmark_mmlu_other_acc,0.24117286361679882,0.11049574990271505,46,0.16723062769955424
geometry_spectral.max_alpha,benchmark_mmlu_business_ethics_acc,0.20147912088064074,0.1844467606382032,46,0.26752099608437807
geometry_spectral.max_alpha,benchmark_mmlu_clinical_knowledge_acc,0.20071714540163083,0.18614721647255283,46,0.26422061211929343
geometry_spectral.max_alpha,benchmark_mmlu_college_medicine_acc,0.11936360048486548,0.4348134930297065,46,0.5424038624653847
geometry_spectral.max_alpha,benchmark_mmlu_global_facts_acc,0.2126653143507375,0.1607480050843546,46,0.2720064623070908
geometry_spectral.max_alpha,benchmark_mmlu_human_aging_acc,0.2697090332107333,0.07317831304825662,46,0.12171586032483957
geometry_spectral.max_alpha,benchmark_mmlu_management_acc,0.1815317952466015,0.2327005766889565,46,0.32339186608294146
geometry_spectral.max_alpha,benchmark_mmlu_marketing_acc,0.22951644532651141,0.12935638214416212,46,0.19456690400695992
geometry_spectral.max_alpha,benchmark_mmlu_medical_genetics_acc,0.2276749043075872,0.13254425182086016,46,0.2065881622197202
geometry_spectral.max_alpha,benchmark_mmlu_miscellaneous_acc,0.2649101267734434,0.07863959862690106,46,0.12551429387830715
geometry_spectral.max_alpha,benchmark_mmlu_nutrition_acc,0.22919038053347646,0.12991660364491797,46,0.19826521349568899
geometry_spectral.max_alpha,benchmark_mmlu_professional_accounting_acc,0.19336224739109914,0.20313763580920652,46,0.29231025940261807
geometry_spectral.max_alpha,benchmark_mmlu_professional_medicine_acc,0.19990397220180775,0.1879742233725532,46,0.28390321753168674
geometry_spectral.max_alpha,benchmark_mmlu_virology_acc,0.20241838616495625,0.18236595618768292,46,0.25489390817054725
geometry_spectral.max_alpha,benchmark_mmlu_social_sciences_acc,0.17170301102472577,0.25940146780692785,46,0.35710446886415115
geometry_spectral.max_alpha,benchmark_mmlu_econometrics_acc,0.06079420115987569,0.6915805275442937,46,0.7694754423666342
geometry_spectral.max_alpha,benchmark_mmlu_high_school_geography_acc,0.1715957778209796,0.2597036174561771,46,0.3528686698149916
geometry_spectral.max_alpha,benchmark_mmlu_high_school_government_and_politics_acc,0.2093089182738397,0.16761258647956367,46,0.25686541030725585
geometry_spectral.max_alpha,benchmark_mmlu_high_school_macroeconomics_acc,0.18760641012126417,0.21717298880612623,46,0.3118928385408218
geometry_spectral.max_alpha,benchmark_mmlu_high_school_microeconomics_acc,0.14728219805523918,0.3343068059960448,46,0.438740170885294
geometry_spectral.max_alpha,benchmark_mmlu_high_school_psychology_acc,0.15574726572771627,0.3069535880855492,46,0.4109580089570265
geometry_spectral.max_alpha,benchmark_mmlu_human_sexuality_acc,0.20055783227064725,0.18650415423738087,46,0.2637031658559486
geometry_spectral.max_alpha,benchmark_mmlu_professional_psychology_acc,0.269295292782234,0.0736370371614743,46,0.12460341241906878
geometry_spectral.max_alpha,benchmark_mmlu_public_relations_acc,0.26767889734801187,0.07545094966556576,46,0.12691508085662395
geometry_spectral.max_alpha,benchmark_mmlu_security_studies_acc,0.22920984557004392,0.12988310929398628,46,0.21726442309817842
geometry_spectral.max_alpha,benchmark_mmlu_sociology_acc,0.2605550471664713,0.08386802493909218,46,0.14357734480205242
geometry_spectral.max_alpha,benchmark_mmlu_us_foreign_policy_acc,0.24106209340267803,0.11066452762453394,46,0.1801687521014127
geometry_spectral.max_alpha,benchmark_mmlu_stem_acc,0.16154638322835124,0.28906547140318106,46,0.3927636795459579
geometry_spectral.max_alpha,benchmark_mmlu_abstract_algebra_acc,0.09582301438357588,0.531213100350977,46,0.6581640277229902
geometry_spectral.max_alpha,benchmark_mmlu_anatomy_acc,0.18673614035640831,0.21935224531889475,46,0.30951807018427846
geometry_spectral.max_alpha,benchmark_mmlu_astronomy_acc,0.15099816009529732,0.3221181543654197,46,0.42146816248795804
geometry_spectral.max_alpha,benchmark_mmlu_college_biology_acc,0.20156532991864834,0.18425507371400784,46,0.27320579895525304
geometry_spectral.max_alpha,benchmark_mmlu_college_chemistry_acc,0.1895219159695768,0.21242937863223044,46,0.3124464301411679
geometry_spectral.max_alpha,benchmark_mmlu_college_computer_science_acc,0.10906403554799353,0.4757421350497222,46,0.6027166390317971
geometry_spectral.max_alpha,benchmark_mmlu_college_mathematics_acc,0.16117961359400726,0.29017631785087805,46,0.41268266215757166
geometry_spectral.max_alpha,benchmark_mmlu_college_physics_acc,0.15813701757191756,0.29949825196133806,46,0.41075651441601896
geometry_spectral.max_alpha,benchmark_mmlu_computer_security_acc,0.18866606012832415,0.2145398421204956,46,0.2975875229413326
geometry_spectral.max_alpha,benchmark_mmlu_conceptual_physics_acc,0.08312352901531389,0.5872266683681384,46,0.6868203113233747
geometry_spectral.max_alpha,benchmark_mmlu_electrical_engineering_acc,0.23731947966019828,0.11648321965266506,46,0.18896611021144472
geometry_spectral.max_alpha,benchmark_mmlu_elementary_mathematics_acc,0.1622199029093587,0.2870327685316545,46,0.4098065503840614
geometry_spectral.max_alpha,benchmark_mmlu_high_school_biology_acc,0.18635715303545877,0.22030599062025535,46,0.3208041417199336
geometry_spectral.max_alpha,benchmark_mmlu_high_school_chemistry_acc,0.12381097944584239,0.41776652456619523,46,0.5348289482625022
geometry_spectral.max_alpha,benchmark_mmlu_high_school_computer_science_acc,0.10796316681990187,0.4802340076160767,46,0.5900017807854656
geometry_spectral.max_alpha,benchmark_mmlu_high_school_mathematics_acc,0.1593570450761026,0.29573743940688413,46,0.40182912306028307
geometry_spectral.max_alpha,benchmark_mmlu_high_school_physics_acc,0.07852909471821713,0.608120422120376,46,0.7158390154106198
geometry_spectral.max_alpha,benchmark_mmlu_high_school_statistics_acc,0.1459759452453503,0.33865864525789124,46,0.49976570969394957
geometry_spectral.max_alpha,benchmark_mmlu_machine_learning_acc,0.20688258677621896,0.17270555262447917,46,0.2600186045552006
geometry_spectral.max_alpha,benchmark_boolq_acc,,,10,
geometry_spectral.max_alpha,benchmark_copa_acc,,,10,
geometry_spectral.max_alpha,benchmark_openbookqa_acc,,,10,
geometry_spectral.max_alpha,benchmark_sciq_acc,,,10,
geometry_spectral.max_alpha,benchmark_commonsense_qa_acc,,,10,
geometry_spectral.max_alpha,benchmark_triviaqa_exact_match,,,10,
geometry_spectral.max_alpha,benchmark_nq_open_exact_match,,,10,
geometry_spectral.max_alpha,benchmark_gsm8k_exact_match,,,8,
geometry_spectral.max_alpha,benchmark_drop_em,,,7,
geometry_spectral.max_alpha,benchmark_truthfulqa_mc2_acc,,,10,
geometry_spectral.max_alpha,benchmark_lambada_openai_acc,,,10,
geometry_spectral.max_alpha,composite_benchmark,0.19819348289012367,0.19185886820666864,46,0.2697092935751438
geometry_spectral.std_alpha,benchmark_arc_challenge_acc,0.2895054990193006,0.05373781090108909,46,0.09308611319596238
geometry_spectral.std_alpha,benchmark_arc_easy_acc,0.2855992674566775,0.05720162359777392,46,0.09979567267296595
geometry_spectral.std_alpha,benchmark_hellaswag_acc,0.3486076397022423,0.018931591853491136,46,0.03566750939407737
geometry_spectral.std_alpha,benchmark_piqa_acc,0.3394546736219276,0.022533288595149914,46,0.04311998419647797
geometry_spectral.std_alpha,benchmark_winogrande_acc,0.2902431611717123,0.05310306233257833,46,0.08822349673889718
geometry_spectral.std_alpha,benchmark_mmlu_acc,0.2926911043919001,0.051039809345885034,46,0.09374397143678885
geometry_spectral.std_alpha,benchmark_mmlu_humanities_acc,0.32190420582255747,0.031052806024800095,46,0.05942303980138447
geometry_spectral.std_alpha,benchmark_mmlu_formal_logic_acc,0.3197400195754299,0.03226739392836531,46,0.06665795621217069
geometry_spectral.std_alpha,benchmark_mmlu_high_school_european_history_acc,0.2890742093556783,0.054111751080774706,46,0.09815307702244741
geometry_spectral.std_alpha,benchmark_mmlu_high_school_us_history_acc,0.31692044607058406,0.033908434375426566,46,0.06557424742972703
geometry_spectral.std_alpha,benchmark_mmlu_high_school_world_history_acc,0.3767460546919727,0.010743494752889049,46,0.026491533864458204
geometry_spectral.std_alpha,benchmark_mmlu_international_law_acc,0.4648587398089966,0.0012944130954539723,46,0.004549115253734874
geometry_spectral.std_alpha,benchmark_mmlu_jurisprudence_acc,0.38922449558660116,0.008226399516603644,46,0.02038473914114327
geometry_spectral.std_alpha,benchmark_mmlu_logical_fallacies_acc,0.27569945625969133,0.06678599200639024,46,0.11593917777954256
geometry_spectral.std_alpha,benchmark_mmlu_moral_disputes_acc,0.3846594069761024,0.00908084242356555,46,0.02162246192712188
geometry_spectral.std_alpha,benchmark_mmlu_moral_scenarios_acc,0.3182890745148411,0.03310347534778035,46,0.07201976333103405
geometry_spectral.std_alpha,benchmark_mmlu_philosophy_acc,0.35118527081029915,0.018009664772903333,46,0.037854078687332725
geometry_spectral.std_alpha,benchmark_mmlu_prehistory_acc,0.37553420497113743,0.01101985416487361,46,0.02486269566210682
geometry_spectral.std_alpha,benchmark_mmlu_professional_law_acc,0.29238676653546897,0.051292740523158686,46,0.09189949343732597
geometry_spectral.std_alpha,benchmark_mmlu_world_religions_acc,0.3930450718569088,0.007565541202031456,46,0.017725675059887803
geometry_spectral.std_alpha,benchmark_mmlu_other_acc,0.35506838912958943,0.016692560679813173,46,0.0359948727343464
geometry_spectral.std_alpha,benchmark_mmlu_business_ethics_acc,0.3761802499577726,0.010871776612353834,46,0.025347657224637818
geometry_spectral.std_alpha,benchmark_mmlu_clinical_knowledge_acc,0.30601672157447635,0.04091507360809277,46,0.07629826226407095
geometry_spectral.std_alpha,benchmark_mmlu_college_medicine_acc,0.27588728666460066,0.06659297585010049,46,0.11990016095178191
geometry_spectral.std_alpha,benchmark_mmlu_global_facts_acc,0.2217143048404388,0.14326516587166305,46,0.24526191159762456
geometry_spectral.std_alpha,benchmark_mmlu_human_aging_acc,0.39358156024781443,0.007476522129782781,46,0.017630121538294238
geometry_spectral.std_alpha,benchmark_mmlu_management_acc,0.33652248270403584,0.02380207211165475,46,0.050142117330315907
geometry_spectral.std_alpha,benchmark_mmlu_marketing_acc,0.39113886037994067,0.00788929071074329,46,0.019955264738938914
geometry_spectral.std_alpha,benchmark_mmlu_medical_genetics_acc,0.4011828357799944,0.006309231063793108,46,0.016297380297673022
geometry_spectral.std_alpha,benchmark_mmlu_miscellaneous_acc,0.40181746187937784,0.006219355363352941,46,0.014760872631853895
geometry_spectral.std_alpha,benchmark_mmlu_nutrition_acc,0.3699803001592003,0.01236568740810906,46,0.027391871197962794
geometry_spectral.std_alpha,benchmark_mmlu_professional_accounting_acc,0.31511166064091173,0.034996965961052284,46,0.07169031749720206
geometry_spectral.std_alpha,benchmark_mmlu_professional_medicine_acc,0.31162967621125387,0.037173457009711974,46,0.07876462920028827
geometry_spectral.std_alpha,benchmark_mmlu_virology_acc,0.3593132514594288,0.015346990382510972,46,0.03174989505541314
geometry_spectral.std_alpha,benchmark_mmlu_social_sciences_acc,0.32537567479722485,0.029183722672216028,46,0.06130258986606298
geometry_spectral.std_alpha,benchmark_mmlu_econometrics_acc,0.2407316383625252,0.11116920022788701,46,0.18361621609798315
geometry_spectral.std_alpha,benchmark_mmlu_high_school_geography_acc,0.31846725630381606,0.03299984794510746,46,0.06645423925034037
geometry_spectral.std_alpha,benchmark_mmlu_high_school_government_and_politics_acc,0.34506351787819306,0.020263930576112532,46,0.04717494665967599
geometry_spectral.std_alpha,benchmark_mmlu_high_school_macroeconomics_acc,0.31465319157624105,0.035277397427026624,46,0.0724375773010013
geometry_spectral.std_alpha,benchmark_mmlu_high_school_microeconomics_acc,0.3232615720792129,0.030310517485407473,46,0.06332174078332649
geometry_spectral.std_alpha,benchmark_mmlu_high_school_psychology_acc,0.30698667229393306,0.040247365160368975,46,0.08060499707460198
geometry_spectral.std_alpha,benchmark_mmlu_human_sexuality_acc,0.36783689764278144,0.012921388464755879,46,0.029425342578618528
geometry_spectral.std_alpha,benchmark_mmlu_professional_psychology_acc,0.39025206848273425,0.008043936330299317,46,0.019535273945012626
geometry_spectral.std_alpha,benchmark_mmlu_public_relations_acc,0.36290158510945525,0.014282453591719202,46,0.03154221624032247
geometry_spectral.std_alpha,benchmark_mmlu_security_studies_acc,0.355162522186668,0.016661672933397487,46,0.04135260210058478
geometry_spectral.std_alpha,benchmark_mmlu_sociology_acc,0.38348496827410306,0.009312636440340194,46,0.022921000800971994
geometry_spectral.std_alpha,benchmark_mmlu_us_foreign_policy_acc,0.43654624271601455,0.00271731204688086,46,0.008041923507165621
geometry_spectral.std_alpha,benchmark_mmlu_stem_acc,0.2992658357876434,0.04581716525299662,46,0.08837031081778503
geometry_spectral.std_alpha,benchmark_mmlu_abstract_algebra_acc,0.1936123262491919,0.20254262979511473,46,0.3078142669027627
geometry_spectral.std_alpha,benchmark_mmlu_anatomy_acc,0.3370834654721052,0.023554811711120838,46,0.05201984096927291
geometry_spectral.std_alpha,benchmark_mmlu_astronomy_acc,0.3402028591107016,0.022218780676151573,46,0.045617199261277906
geometry_spectral.std_alpha,benchmark_mmlu_college_biology_acc,0.31599474630054836,0.03446198195502115,46,0.07409326120329547
geometry_spectral.std_alpha,benchmark_mmlu_college_chemistry_acc,0.32032554768462695,0.03193497292743008,46,0.07052708522643925
geometry_spectral.std_alpha,benchmark_mmlu_college_computer_science_acc,0.22249192052895986,0.14183123680996568,46,0.22887115697148985
geometry_spectral.std_alpha,benchmark_mmlu_college_mathematics_acc,0.2774685576166773,0.06498555999248956,46,0.12275050220803585
geometry_spectral.std_alpha,benchmark_mmlu_college_physics_acc,0.3105088685357196,0.03789724006430806,46,0.08029821010727302
geometry_spectral.std_alpha,benchmark_mmlu_computer_security_acc,0.33431277703636364,0.024797251723479352,46,0.04979887640072365
geometry_spectral.std_alpha,benchmark_mmlu_conceptual_physics_acc,0.2522865942012548,0.09453758708601301,46,0.15670516136026194
